AID	Sample_ID	chr1p36	MeanL1methy	MeanL1HSmethy	cancerType
TCGA-UF-A718-01A	TCGA.UF.A718.01A	WT	0.663865821194464	0.761435320571484	TCGA-HNSC
TCGA-UF-A719-01A	TCGA.UF.A719.01A	WT	0.521542534217624	0.741036208873892	TCGA-HNSC
TCGA-UF-A71A-01A	TCGA.UF.A71A.01A	Loss	0.685441902321564	0.669567546487027	TCGA-HNSC
TCGA-UF-A71B-01A	TCGA.UF.A71B.01A	WT	0.654834117940716	0.758362924962189	TCGA-HNSC
TCGA-UF-A71E-01A	TCGA.UF.A71E.01A	WT	0.670336530760347	0.746699961298712	TCGA-HNSC
TCGA-UF-A7J9-01A	TCGA.UF.A7J9.01A	Loss	0.712738351766085	0.743950887013149	TCGA-HNSC
TCGA-UF-A7JA-01A	TCGA.UF.A7JA.01A	WT	0.730418249399314	0.792042710435848	TCGA-HNSC
TCGA-UF-A7JD-01A	TCGA.UF.A7JD.01A	WT	0.590427300738829	0.742568405743531	TCGA-HNSC
TCGA-UF-A7JF-01A	TCGA.UF.A7JF.01A	WT	0.646518064322696	0.773081419488335	TCGA-HNSC
TCGA-UF-A7JH-01A	TCGA.UF.A7JH.01A	WT	0.619183128933517	0.69488507156396	TCGA-HNSC
TCGA-UF-A7JJ-01A	TCGA.UF.A7JJ.01A	WT	0.70167731349022	0.810965594914806	TCGA-HNSC
TCGA-UF-A7JK-01A	TCGA.UF.A7JK.01A	WT	0.628406941692153	0.642551343932651	TCGA-HNSC
TCGA-UF-A7JS-01A	TCGA.UF.A7JS.01A	WT	0.656415544162924	0.764798525915839	TCGA-HNSC
TCGA-UF-A7JV-01A	TCGA.UF.A7JV.01A	WT	0.728277103422599	0.83953847633942	TCGA-HNSC
TCGA-UP-A6WW-01A	TCGA.UP.A6WW.01A	WT	0.692650461108696	0.827683101976127	TCGA-HNSC
TCGA-WA-A7H4-01A	TCGA.WA.A7H4.01A	WT	0.722767317390087	0.823886703994434	TCGA-HNSC
TCGA-KL-8323-01A	TCGA.KL.8323.01A	Loss	0.770701347216186	0.899347916652693	TCGA-KICH
TCGA-KL-8324-01A	TCGA.KL.8324.01A	Loss	0.781570747344289	0.893833919719972	TCGA-KICH
TCGA-KL-8325-01A	TCGA.KL.8325.01A	Loss	0.728731614885084	0.882060204487754	TCGA-KICH
TCGA-KL-8326-01A	TCGA.KL.8326.01A	Loss	0.77011090092059	0.879360602192454	TCGA-KICH
TCGA-KL-8327-01A	TCGA.KL.8327.01A	Loss	0.752046407054096	0.882996894261132	TCGA-KICH
TCGA-KL-8329-01A	TCGA.KL.8329.01A	Loss	0.771258673256058	0.849615618201963	TCGA-KICH
TCGA-KL-8330-01A	TCGA.KL.8330.01A	Loss	0.777713324512239	0.810711473013798	TCGA-KICH
TCGA-KL-8331-01A	TCGA.KL.8331.01A	Loss	0.754519592840695	0.883253830472445	TCGA-KICH
TCGA-KL-8332-01A	TCGA.KL.8332.01A	Loss	0.752199788096533	0.882656112551959	TCGA-KICH
TCGA-KL-8333-01A	TCGA.KL.8333.01A	Loss	0.76396892498853	0.872301357818028	TCGA-KICH
TCGA-KL-8334-01A	TCGA.KL.8334.01A	Loss	0.760335441705329	0.864177891391221	TCGA-KICH
TCGA-KL-8335-01A	TCGA.KL.8335.01A	Loss	0.740723757618846	0.878521531642148	TCGA-KICH
TCGA-KL-8336-01A	TCGA.KL.8336.01A	Loss	0.774479076975494	0.860433683237737	TCGA-KICH
TCGA-KL-8337-01A	TCGA.KL.8337.01A	Loss	0.782052101214724	0.884351904294574	TCGA-KICH
TCGA-KL-8338-01A	TCGA.KL.8338.01A	Loss	0.76535277152882	0.875765841263201	TCGA-KICH
TCGA-KL-8339-01A	TCGA.KL.8339.01A	Loss	0.757473316909153	0.911170875899632	TCGA-KICH
TCGA-KL-8340-01A	TCGA.KL.8340.01A	Loss	0.786265782357131	0.895010209755385	TCGA-KICH
TCGA-KL-8341-01A	TCGA.KL.8341.01A	Loss	0.740315623426383	0.855791553461665	TCGA-KICH
TCGA-KL-8342-01A	TCGA.KL.8342.01A	Loss	0.758859781215058	0.86848866418375	TCGA-KICH
TCGA-KL-8343-01A	TCGA.KL.8343.01A	Loss	0.707631385513712	0.874677411356695	TCGA-KICH
TCGA-KL-8344-01A	TCGA.KL.8344.01A	Loss	0.760802306027487	0.90881107969457	TCGA-KICH
TCGA-KL-8345-01A	TCGA.KL.8345.01A	Loss	0.75159342751722	0.910579576889559	TCGA-KICH
TCGA-KL-8346-01A	TCGA.KL.8346.01A	Loss	0.716738995183335	0.863700448176461	TCGA-KICH
TCGA-KM-8438-01A	TCGA.KM.8438.01A	Loss	0.75771410394947	0.889390396457429	TCGA-KICH
TCGA-KM-8439-01A	TCGA.KM.8439.01A	WT	0.772548723796495	0.861746744254603	TCGA-KICH
TCGA-KM-8440-01A	TCGA.KM.8440.01A	Loss	0.785747886170625	0.902443330504369	TCGA-KICH
TCGA-KM-8441-01A	TCGA.KM.8441.01A	WT	0.784817907292386	0.877036851034212	TCGA-KICH
TCGA-KM-8442-01A	TCGA.KM.8442.01A	Loss	0.766135720262899	0.888988427062095	TCGA-KICH
TCGA-KM-8443-01A	TCGA.KM.8443.01A	Loss	0.758986716748133	0.875383424435982	TCGA-KICH
TCGA-KM-8476-01A	TCGA.KM.8476.01A	Loss	0.779581314645508	0.895323136658144	TCGA-KICH
TCGA-KM-8477-01A	TCGA.KM.8477.01A	WT	0.766807460073072	0.878622486734388	TCGA-KICH
TCGA-KM-8639-01A	TCGA.KM.8639.01A	WT	0.804829419919454	0.891626854016979	TCGA-KICH
TCGA-KN-8418-01A	TCGA.KN.8418.01A	Loss	0.78065287164281	0.884043470379545	TCGA-KICH
TCGA-KN-8419-01A	TCGA.KN.8419.01A	WT	0.617995001058301	0.861666364463384	TCGA-KICH
TCGA-KN-8421-01A	TCGA.KN.8421.01A	Loss	0.750658897817968	0.861633390640067	TCGA-KICH
TCGA-KN-8422-01A	TCGA.KN.8422.01A	WT	0.762117467016781	0.88349147400522	TCGA-KICH
TCGA-KN-8423-01A	TCGA.KN.8423.01A	WT	0.765039401717713	0.861630184400748	TCGA-KICH
TCGA-KN-8424-01A	TCGA.KN.8424.01A	Loss	0.781590614774702	0.881823316171428	TCGA-KICH
TCGA-KN-8425-01A	TCGA.KN.8425.01A	Loss	0.765316101071376	0.874183696804885	TCGA-KICH
TCGA-KN-8426-01A	TCGA.KN.8426.01A	WT	0.756073393588749	0.887816626925123	TCGA-KICH
TCGA-KN-8427-01A	TCGA.KN.8427.01A	WT	0.718675424922239	0.878953086516713	TCGA-KICH
TCGA-KN-8428-01A	TCGA.KN.8428.01A	WT	0.645809032073326	0.846735301878679	TCGA-KICH
TCGA-KN-8429-01A	TCGA.KN.8429.01A	Loss	0.792284021993368	0.897365813725291	TCGA-KICH
TCGA-KN-8430-01A	TCGA.KN.8430.01A	WT	0.719982927021346	0.890782997825714	TCGA-KICH
TCGA-KN-8431-01A	TCGA.KN.8431.01A	Loss	0.755503068853343	0.903311399644325	TCGA-KICH
TCGA-KN-8432-01A	TCGA.KN.8432.01A	Loss	0.772954344013277	0.866452888248136	TCGA-KICH
TCGA-KN-8433-01A	TCGA.KN.8433.01A	WT	0.751376569072682	0.875314583632918	TCGA-KICH
TCGA-KN-8434-01A	TCGA.KN.8434.01A	Loss	0.76134772160044	0.861940163434194	TCGA-KICH
TCGA-KN-8435-01A	TCGA.KN.8435.01A	Loss	0.728001162705932	0.902498983928813	TCGA-KICH
TCGA-KN-8436-01A	TCGA.KN.8436.01A	Loss	0.762619857400436	0.879211870892833	TCGA-KICH
TCGA-KN-8437-01A	TCGA.KN.8437.01A	WT	0.783789684761634	0.877861518698771	TCGA-KICH
TCGA-KO-8403-01A	TCGA.KO.8403.01A	Loss	0.770307351382672	0.885571813261289	TCGA-KICH
TCGA-KO-8404-01A	TCGA.KO.8404.01A	WT	0.619576269538756	0.771211819075759	TCGA-KICH
TCGA-KO-8405-01A	TCGA.KO.8405.01A	WT	0.773643201044616	0.877111113397204	TCGA-KICH
TCGA-KO-8406-01A	TCGA.KO.8406.01A	Loss	0.753458245164797	0.885552710229585	TCGA-KICH
TCGA-KO-8407-01A	TCGA.KO.8407.01A	Loss	0.761003824622846	0.900847978779896	TCGA-KICH
TCGA-KO-8408-01A	TCGA.KO.8408.01A	Loss	0.786409835304509	0.883419322504521	TCGA-KICH
TCGA-KO-8409-01A	TCGA.KO.8409.01A	Loss	0.766840895731519	0.867773347640001	TCGA-KICH
TCGA-KO-8410-01A	TCGA.KO.8410.01A	WT	0.786925242267399	0.871375729017583	TCGA-KICH
TCGA-KO-8411-01A	TCGA.KO.8411.01A	Loss	0.745900385122412	0.876951627694749	TCGA-KICH
TCGA-KO-8413-01A	TCGA.KO.8413.01A	WT	0.761290095471736	0.853831447444203	TCGA-KICH
TCGA-KO-8414-01A	TCGA.KO.8414.01A	Loss	0.786609380567405	0.874375109365528	TCGA-KICH
TCGA-KO-8415-01A	TCGA.KO.8415.01A	Loss	0.743952700277373	0.895334673677734	TCGA-KICH
TCGA-KO-8416-01A	TCGA.KO.8416.01A	Loss	0.758688389807986	0.900263393024977	TCGA-KICH
TCGA-KO-8417-01A	TCGA.KO.8417.01A	Loss	0.765492440221918	0.873719590154367	TCGA-KICH
TCGA-3Z-A93Z-01A	TCGA.3Z.A93Z.01A	WT	0.779679922418148	0.945687247041092	TCGA-KIRC
TCGA-6D-AA2E-01A	TCGA.6D.AA2E.01A	WT	0.777824654414904	0.901843238235395	TCGA-KIRC
TCGA-A3-3357-01A	TCGA.A3.3357.01A	WT	0.767818269360885	0.888995722719852	TCGA-KIRC
TCGA-A3-3358-01A	TCGA.A3.3358.01A	WT	0.757597481736802	0.866199456242658	TCGA-KIRC
TCGA-A3-3367-01A	TCGA.A3.3367.01A	WT	0.792288306413538	0.903092878573696	TCGA-KIRC
TCGA-A3-3373-01A	TCGA.A3.3373.01A	Loss	0.775601604807419	0.898484680667665	TCGA-KIRC
TCGA-A3-3376-01A	TCGA.A3.3376.01A	WT	0.770757801729657	0.905911857540529	TCGA-KIRC
TCGA-A3-3385-01A	TCGA.A3.3385.01A	WT	0.737187424193041	0.879741082834811	TCGA-KIRC
TCGA-A3-A6NI-01A	TCGA.A3.A6NI.01A	WT	0.779826838340249	0.898963815832446	TCGA-KIRC
TCGA-A3-A6NJ-01A	TCGA.A3.A6NJ.01A	WT	0.782044929453758	0.901302424881102	TCGA-KIRC
TCGA-A3-A6NL-01A	TCGA.A3.A6NL.01A	WT	0.769895990704068	0.867966426275173	TCGA-KIRC
TCGA-A3-A6NN-01A	TCGA.A3.A6NN.01A	WT	0.772456837318831	0.87323608284898	TCGA-KIRC
TCGA-A3-A8OU-01A	TCGA.A3.A8OU.01A	WT	0.781300429404216	0.907088571532882	TCGA-KIRC
TCGA-A3-A8OV-01A	TCGA.A3.A8OV.01A	WT	0.786087260199665	0.924300833941155	TCGA-KIRC
TCGA-A3-A8OW-01A	TCGA.A3.A8OW.01A	WT	0.771674566426115	0.916416951761918	TCGA-KIRC
TCGA-AK-3425-01A	TCGA.AK.3425.01A	WT	0.790733556870323	0.896084281206172	TCGA-KIRC
TCGA-AK-3428-01A	TCGA.AK.3428.01A	WT	0.778643042696507	0.899919133927985	TCGA-KIRC
TCGA-AK-3431-01A	TCGA.AK.3431.01A	WT	0.777060733321105	0.916840812552914	TCGA-KIRC
TCGA-AK-3433-01A	TCGA.AK.3433.01A	Loss	0.769226811898879	0.880501653788257	TCGA-KIRC
TCGA-AK-3434-01A	TCGA.AK.3434.01A	WT	0.757173526965307	0.884128636520504	TCGA-KIRC
TCGA-AK-3440-01A	TCGA.AK.3440.01A	Loss	0.789394102511263	0.899401120876528	TCGA-KIRC
TCGA-AK-3445-01A	TCGA.AK.3445.01A	WT	0.819329467220444	0.894649530753091	TCGA-KIRC
TCGA-AK-3450-01A	TCGA.AK.3450.01A	WT	0.754510217747514	0.871762072487057	TCGA-KIRC
TCGA-AK-3453-01A	TCGA.AK.3453.01A	Loss	0.765993815511707	0.898455775010573	TCGA-KIRC
TCGA-AK-3454-01A	TCGA.AK.3454.01A	WT	0.79213881303077	0.897457157626764	TCGA-KIRC
TCGA-AK-3458-01A	TCGA.AK.3458.01A	WT	0.803590372562425	0.863029145296537	TCGA-KIRC
TCGA-AK-3460-01A	TCGA.AK.3460.01A	WT	0.794145593117099	0.884698311739336	TCGA-KIRC
TCGA-AK-3461-01A	TCGA.AK.3461.01A	WT	0.790713857278361	0.902681964369487	TCGA-KIRC
TCGA-B0-4688-01A	TCGA.B0.4688.01A	WT	0.613943373813435	0.750437989208431	TCGA-KIRC
TCGA-B0-4690-01A	TCGA.B0.4690.01A	WT	0.7709517617184	0.893458260407286	TCGA-KIRC
TCGA-B0-4691-01A	TCGA.B0.4691.01A	WT	0.772237949584136	0.917416047320637	TCGA-KIRC
TCGA-B0-4693-01A	TCGA.B0.4693.01A	WT	0.753667915157963	0.902004658440847	TCGA-KIRC
TCGA-B0-4694-01A	TCGA.B0.4694.01A	WT	0.792724231146321	0.8981438017246	TCGA-KIRC
TCGA-B0-4696-01A	TCGA.B0.4696.01A	WT	0.49397226395758	0.618186347556461	TCGA-KIRC
TCGA-B0-4697-01A	TCGA.B0.4697.01A	WT	0.739861717124025	0.8656869278794	TCGA-KIRC
TCGA-B0-4698-01A	TCGA.B0.4698.01A	WT	0.71730352530329	0.789794011215548	TCGA-KIRC
TCGA-B0-4699-01A	TCGA.B0.4699.01A	Loss	0.756334165630618	0.873616051794203	TCGA-KIRC
TCGA-B0-4700-01A	TCGA.B0.4700.01A	WT	0.773021555460137	0.83134581144843	TCGA-KIRC
TCGA-B0-4701-01A	TCGA.B0.4701.01A	WT	0.78312946335347	0.890127418540508	TCGA-KIRC
TCGA-B0-4703-01A	TCGA.B0.4703.01A	WT	0.778690252451833	0.903793619379601	TCGA-KIRC
TCGA-B0-4706-01A	TCGA.B0.4706.01A	WT	0.792573888162507	0.875848959141517	TCGA-KIRC
TCGA-B0-4707-01A	TCGA.B0.4707.01A	WT	0.742677023707082	0.897031106316172	TCGA-KIRC
TCGA-B0-4710-01A	TCGA.B0.4710.01A	WT	0.769716303841604	0.879519816858742	TCGA-KIRC
TCGA-B0-4712-01A	TCGA.B0.4712.01A	WT	0.755794535112502	0.874379034558353	TCGA-KIRC
TCGA-B0-4713-01A	TCGA.B0.4713.01A	WT	0.759918224602306	0.907519128073281	TCGA-KIRC
TCGA-B0-4714-01A	TCGA.B0.4714.01A	WT	0.78075754556208	0.921444557244809	TCGA-KIRC
TCGA-B0-4718-01A	TCGA.B0.4718.01A	Loss	0.76554959474619	0.889840184396651	TCGA-KIRC
TCGA-B0-4811-01A	TCGA.B0.4811.01A	WT	0.768006146227814	0.876486522804144	TCGA-KIRC
TCGA-B0-4813-01A	TCGA.B0.4813.01A	Loss	0.697678411062654	0.871773881985856	TCGA-KIRC
TCGA-B0-4814-01A	TCGA.B0.4814.01A	WT	0.767659127640842	0.909079458960136	TCGA-KIRC
TCGA-B0-4815-01A	TCGA.B0.4815.01A	WT	0.770621272876532	0.840811243377602	TCGA-KIRC
TCGA-B0-4816-01A	TCGA.B0.4816.01A	WT	0.791923943950783	0.8495660586305	TCGA-KIRC
TCGA-B0-4817-01A	TCGA.B0.4817.01A	WT	0.815231628272608	0.894412217723429	TCGA-KIRC
TCGA-B0-4818-01A	TCGA.B0.4818.01A	WT	0.740724168533553	0.857371729791845	TCGA-KIRC
TCGA-B0-4819-01A	TCGA.B0.4819.01A	WT	0.764699102221418	0.882946268200212	TCGA-KIRC
TCGA-B0-4821-01A	TCGA.B0.4821.01A	WT	0.760970775000116	0.882494416377537	TCGA-KIRC
TCGA-B0-4822-01A	TCGA.B0.4822.01A	WT	0.776547095245784	0.897212028372444	TCGA-KIRC
TCGA-B0-4823-01A	TCGA.B0.4823.01A	WT	0.776928286277654	0.879522073547579	TCGA-KIRC
TCGA-B0-4824-01A	TCGA.B0.4824.01A	WT	0.7829864492723	0.882726493084154	TCGA-KIRC
TCGA-B0-4827-01A	TCGA.B0.4827.01A	WT	0.750992697951862	0.892412168610015	TCGA-KIRC
TCGA-B0-4828-01A	TCGA.B0.4828.01A	WT	0.786010452877393	0.903071928945717	TCGA-KIRC
TCGA-B0-4841-01A	TCGA.B0.4841.01A	WT	0.772037682376291	0.88549072218575	TCGA-KIRC
TCGA-B0-4842-01A	TCGA.B0.4842.01A	WT	0.789037648435996	0.915388027677905	TCGA-KIRC
TCGA-B0-4843-01A	TCGA.B0.4843.01A	WT	0.725610727937035	0.873409154120851	TCGA-KIRC
TCGA-B0-4844-01A	TCGA.B0.4844.01A	WT	0.777821080643247	0.921890404751462	TCGA-KIRC
TCGA-B0-4845-01A	TCGA.B0.4845.01A	WT	0.767966956163754	0.898399609064391	TCGA-KIRC
TCGA-B0-4846-01A	TCGA.B0.4846.01A	WT	0.805147715420986	0.920642258871756	TCGA-KIRC
TCGA-B0-4847-01A	TCGA.B0.4847.01A	WT	0.80646197106955	0.905768499706814	TCGA-KIRC
TCGA-B0-4848-01A	TCGA.B0.4848.01A	WT	0.79265374435081	0.893984304509982	TCGA-KIRC
TCGA-B0-4849-01A	TCGA.B0.4849.01A	WT	0.78680029423072	0.89017327688596	TCGA-KIRC
TCGA-B0-4852-01A	TCGA.B0.4852.01A	WT	0.806947733620935	0.850813751470648	TCGA-KIRC
TCGA-B0-4945-01A	TCGA.B0.4945.01A	Loss	0.772278469248655	0.892198067939421	TCGA-KIRC
TCGA-B0-5080-01A	TCGA.B0.5080.01A	WT	0.75538213483631	0.822170542604674	TCGA-KIRC
TCGA-B0-5083-01A	TCGA.B0.5083.01A	Loss	0.768291130813251	0.903521499172973	TCGA-KIRC
TCGA-B0-5092-01A	TCGA.B0.5092.01A	WT	0.781465014748884	0.889114062009785	TCGA-KIRC
TCGA-B0-5095-01A	TCGA.B0.5095.01A	WT	0.764894337927183	0.895500726073696	TCGA-KIRC
TCGA-B0-5096-01A	TCGA.B0.5096.01A	WT	0.780191701901317	0.899839170066845	TCGA-KIRC
TCGA-B0-5097-01A	TCGA.B0.5097.01A	WT	0.769249504456445	0.904794254363765	TCGA-KIRC
TCGA-B0-5098-01A	TCGA.B0.5098.01A	Loss	0.807742602675476	0.894439645385059	TCGA-KIRC
TCGA-B0-5099-01A	TCGA.B0.5099.01A	WT	0.786432661288297	0.899241987448473	TCGA-KIRC
TCGA-B0-5100-01A	TCGA.B0.5100.01A	WT	0.765812495569449	0.904272233916757	TCGA-KIRC
TCGA-B0-5102-01A	TCGA.B0.5102.01A	Loss	0.748324950184233	0.880587755951703	TCGA-KIRC
TCGA-B0-5104-01A	TCGA.B0.5104.01A	WT	0.812803531392405	0.897006208369132	TCGA-KIRC
TCGA-B0-5106-01A	TCGA.B0.5106.01A	WT	0.766935225646055	0.890704679778666	TCGA-KIRC
TCGA-B0-5107-01A	TCGA.B0.5107.01A	WT	0.823716687075209	0.902157474015656	TCGA-KIRC
TCGA-B0-5108-01A	TCGA.B0.5108.01A	WT	0.780871825027118	0.9021969327284	TCGA-KIRC
TCGA-B0-5109-01A	TCGA.B0.5109.01A	WT	0.787899732425246	0.861700483895394	TCGA-KIRC
TCGA-B0-5110-01A	TCGA.B0.5110.01A	WT	0.763961299685866	0.88897541578688	TCGA-KIRC
TCGA-B0-5113-01A	TCGA.B0.5113.01A	WT	0.759088609085872	0.880562507073543	TCGA-KIRC
TCGA-B0-5115-01A	TCGA.B0.5115.01A	WT	0.792896351179227	0.88705855551876	TCGA-KIRC
TCGA-B0-5116-01A	TCGA.B0.5116.01A	WT	0.79204370247598	0.905558056770906	TCGA-KIRC
TCGA-B0-5117-01A	TCGA.B0.5117.01A	Loss	0.76151704483224	0.893869478401586	TCGA-KIRC
TCGA-B0-5119-01A	TCGA.B0.5119.01A	WT	0.753504036526284	0.887299118131983	TCGA-KIRC
TCGA-B0-5120-01A	TCGA.B0.5120.01A	WT	0.794771198590175	0.893861513859581	TCGA-KIRC
TCGA-B0-5121-01A	TCGA.B0.5121.01A	WT	0.770618837245713	0.888794750359174	TCGA-KIRC
TCGA-B0-5399-01A	TCGA.B0.5399.01A	WT	0.776241662959218	0.869281878529803	TCGA-KIRC
TCGA-B0-5400-01A	TCGA.B0.5400.01A	WT	0.772483620370382	0.876936486151274	TCGA-KIRC
TCGA-B0-5402-01A	TCGA.B0.5402.01A	WT	0.704042141940978	0.888475640555417	TCGA-KIRC
TCGA-B0-5690-01A	TCGA.B0.5690.01A	WT	0.776329068463277	0.869164546222534	TCGA-KIRC
TCGA-B0-5691-01A	TCGA.B0.5691.01A	WT	0.749315877718893	0.869089482482043	TCGA-KIRC
TCGA-B0-5692-01A	TCGA.B0.5692.01A	WT	0.758873650406877	0.863598380915397	TCGA-KIRC
TCGA-B0-5696-01A	TCGA.B0.5696.01A	WT	0.774108685082716	0.841442442418564	TCGA-KIRC
TCGA-B0-5697-01A	TCGA.B0.5697.01A	WT	0.773141980002027	0.885709992114889	TCGA-KIRC
TCGA-B0-5698-01A	TCGA.B0.5698.01A	WT	0.772600516354971	0.888639806391947	TCGA-KIRC
TCGA-B0-5699-01A	TCGA.B0.5699.01A	WT	0.796009642412914	0.905401350720449	TCGA-KIRC
TCGA-B0-5700-01A	TCGA.B0.5700.01A	WT	0.777897385497159	0.84919527059835	TCGA-KIRC
TCGA-B0-5701-01A	TCGA.B0.5701.01A	Loss	0.750265397514884	0.880423404434583	TCGA-KIRC
TCGA-B0-5702-01A	TCGA.B0.5702.01A	WT	0.773501046915986	0.804821357590832	TCGA-KIRC
TCGA-B0-5703-01A	TCGA.B0.5703.01A	Loss	0.787700561130373	0.85157449210065	TCGA-KIRC
TCGA-B0-5705-01A	TCGA.B0.5705.01A	WT	0.769524374278997	0.87004780796665	TCGA-KIRC
TCGA-B0-5706-01A	TCGA.B0.5706.01A	WT	0.727249587124621	0.863969889288528	TCGA-KIRC
TCGA-B0-5707-01A	TCGA.B0.5707.01A	WT	0.815002809285095	0.881316451116572	TCGA-KIRC
TCGA-B0-5709-01A	TCGA.B0.5709.01A	WT	0.7675529030235	0.861645133585412	TCGA-KIRC
TCGA-B0-5710-01A	TCGA.B0.5710.01A	WT	0.738480487957402	0.886716715281912	TCGA-KIRC
TCGA-B0-5711-01A	TCGA.B0.5711.01A	WT	0.758205867846937	0.87661319646017	TCGA-KIRC
TCGA-B0-5712-01A	TCGA.B0.5712.01A	WT	0.760261857257171	0.88309818843767	TCGA-KIRC
TCGA-B0-5713-01A	TCGA.B0.5713.01A	WT	0.702327701344078	0.864052888642547	TCGA-KIRC
TCGA-B0-5812-01A	TCGA.B0.5812.01A	WT	0.76176792009667	0.880326555097972	TCGA-KIRC
TCGA-B2-5636-01A	TCGA.B2.5636.01A	WT	0.760288912678645	0.860378673516481	TCGA-KIRC
TCGA-B2-5639-01A	TCGA.B2.5639.01A	WT	0.782245941471768	0.884059314954546	TCGA-KIRC
TCGA-B2-5641-01A	TCGA.B2.5641.01A	WT	0.736384144970724	0.856154831043039	TCGA-KIRC
TCGA-B2-A4SR-01A	TCGA.B2.A4SR.01A	WT	0.776604080670571	0.872427783761819	TCGA-KIRC
TCGA-B4-5377-01A	TCGA.B4.5377.01A	WT	0.773166802913182	0.874457597210088	TCGA-KIRC
TCGA-B4-5378-01A	TCGA.B4.5378.01A	WT	0.762960275185222	0.876710397868331	TCGA-KIRC
TCGA-B4-5832-01A	TCGA.B4.5832.01A	WT	0.81394954527216	0.884816729504411	TCGA-KIRC
TCGA-B4-5834-01A	TCGA.B4.5834.01A	WT	0.781000746910747	0.887953075110031	TCGA-KIRC
TCGA-B4-5835-01A	TCGA.B4.5835.01A	Loss	0.787942099466523	0.868063075802133	TCGA-KIRC
TCGA-B4-5836-01A	TCGA.B4.5836.01A	WT	0.71626241154576	0.868285686794952	TCGA-KIRC
TCGA-B4-5838-01A	TCGA.B4.5838.01A	WT	0.750674619594095	0.873176075859252	TCGA-KIRC
TCGA-B4-5843-01A	TCGA.B4.5843.01A	WT	0.777952155398021	0.856479997798331	TCGA-KIRC
TCGA-B4-5844-01A	TCGA.B4.5844.01A	WT	0.706494859895095	0.872752099655842	TCGA-KIRC
TCGA-B8-4146-01B	TCGA.B8.4146.01B	WT	0.736824667511702	0.87737162526623	TCGA-KIRC
TCGA-B8-4153-01B	TCGA.B8.4153.01B	WT	0.774651969104813	0.878498885213003	TCGA-KIRC
TCGA-B8-4622-01A	TCGA.B8.4622.01A	WT	0.790111471564218	0.92010687580473	TCGA-KIRC
TCGA-B8-5158-01A	TCGA.B8.5158.01A	WT	0.793375210062869	0.905768622061416	TCGA-KIRC
TCGA-B8-5159-01A	TCGA.B8.5159.01A	WT	0.755528690810757	0.892920177354109	TCGA-KIRC
TCGA-B8-5162-01A	TCGA.B8.5162.01A	Loss	0.775527492203	0.87925909803571	TCGA-KIRC
TCGA-B8-5163-01A	TCGA.B8.5163.01A	WT	0.767628114703189	0.886871149903475	TCGA-KIRC
TCGA-B8-5164-01A	TCGA.B8.5164.01A	Loss	0.798464241070013	0.910850001623231	TCGA-KIRC
TCGA-B8-5165-01A	TCGA.B8.5165.01A	WT	0.789484544995199	0.887451506099877	TCGA-KIRC
TCGA-B8-5546-01A	TCGA.B8.5546.01A	WT	0.766721828608425	0.817865004916923	TCGA-KIRC
TCGA-B8-5549-01A	TCGA.B8.5549.01A	WT	0.750017698274552	0.863891688508774	TCGA-KIRC
TCGA-B8-5550-01A	TCGA.B8.5550.01A	Loss	0.766878961175263	0.867708268383516	TCGA-KIRC
TCGA-B8-5551-01A	TCGA.B8.5551.01A	WT	0.731454987407408	0.850246351255202	TCGA-KIRC
TCGA-B8-5552-01B	TCGA.B8.5552.01B	WT	0.770443973517545	0.879328978974056	TCGA-KIRC
TCGA-B8-5553-01A	TCGA.B8.5553.01A	WT	0.770267640654133	0.88297531335513	TCGA-KIRC
TCGA-B8-A54F-01A	TCGA.B8.A54F.01A	WT	0.800754845713204	0.880637328899653	TCGA-KIRC
TCGA-B8-A7U6-01A	TCGA.B8.A7U6.01A	WT	0.772964248802693	0.898461060551315	TCGA-KIRC
TCGA-B8-A8YJ-01A	TCGA.B8.A8YJ.01A	WT	0.775107098068013	0.862897312964733	TCGA-KIRC
TCGA-BP-4177-01A	TCGA.BP.4177.01A	WT	0.773354804873298	0.913479633604288	TCGA-KIRC
TCGA-BP-4760-01A	TCGA.BP.4760.01A	WT	0.770267531190185	0.89826372931891	TCGA-KIRC
TCGA-BP-4770-01A	TCGA.BP.4770.01A	WT	0.627051927158165	0.644199583523304	TCGA-KIRC
TCGA-BP-4782-01A	TCGA.BP.4782.01A	WT	0.74770990145701	0.88926123833185	TCGA-KIRC
TCGA-BP-4795-01A	TCGA.BP.4795.01A	WT	0.766771216066883	0.904760081930531	TCGA-KIRC
TCGA-BP-4993-01A	TCGA.BP.4993.01A	WT	0.772920433747087	0.889514071146601	TCGA-KIRC
TCGA-BP-5169-01A	TCGA.BP.5169.01A	WT	0.751656308210625	0.942982609980603	TCGA-KIRC
TCGA-BP-5170-01A	TCGA.BP.5170.01A	WT	0.774911041703663	0.825875768428218	TCGA-KIRC
TCGA-BP-5173-01A	TCGA.BP.5173.01A	Loss	0.792890050954079	0.838496084794003	TCGA-KIRC
TCGA-BP-5174-01A	TCGA.BP.5174.01A	WT	0.778481106022895	0.868177673519861	TCGA-KIRC
TCGA-BP-5175-01A	TCGA.BP.5175.01A	WT	0.764958367977396	0.844251635862407	TCGA-KIRC
TCGA-BP-5177-01A	TCGA.BP.5177.01A	WT	0.775736199604679	0.835234403414758	TCGA-KIRC
